"","Fecha_Recepcion","Regional","Ind_Covid","Codigo_Sede_Atiende_Op","Nombre_Sede_Atiende","Mes_Id","num_dia","Dia_semana","Ind_Atencion","num_pacientes","variable","value","total","partic"
"3544",2020-08-15,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",524.590703116963,6059,0.257698196665533
"3545",2020-08-15,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",524.590703116963,8255,0.351097312010888
"3546",2020-08-15,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",524.590703116963,2013,0.0856158557332426
"3547",2020-08-15,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",524.590703116963,4276,0.181864579789044
"3548",2020-08-15,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",995.381491663682,180,0.0297029702970297
"3549",2020-08-15,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",995.381491663682,2728,0.45016501650165
"3550",2020-08-15,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",995.381491663682,3152,0.52013201320132
"3551",2020-08-15,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",6.19170621766398,964,1
"3552",2020-08-15,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",262.663087335248,117,0.206713780918728
"3553",2020-08-15,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",262.663087335248,449,0.793286219081272
"3554",2020-08-15,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.725451548153,96,0.0291350531107739
"3555",2020-08-15,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.725451548153,1454,0.441274658573596
"3556",2020-08-15,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.725451548153,1745,0.52959028831563
"3557",2020-08-15,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",150.866433706226,299,0.0812941816204459
"3558",2020-08-15,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",150.866433706226,3379,0.918705818379554
"3559",2020-08-15,"OCCIDENTE","N",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",29.5051622257822,1413,0.134328358208955
"3560",2020-08-15,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",29.5051622257822,7806,0.742085749595969
"3561",2020-08-15,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",29.5051622257822,1300,0.123585892195076
"3562",2020-08-15,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",121.461276753298,112,0.0471777590564448
"3563",2020-08-15,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",121.461276753298,1630,0.686604886267902
"3564",2020-08-15,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",121.461276753298,632,0.266217354675653
"3565",2020-08-16,"ANTIOQUIA","N",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",524.915270680807,2909,0.123724055801293
"3566",2020-08-16,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",524.915270680807,6059,0.257698196665533
"3567",2020-08-16,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",524.915270680807,8255,0.351097312010888
"3568",2020-08-16,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",524.915270680807,2013,0.0856158557332426
"3569",2020-08-16,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",524.915270680807,4276,0.181864579789044
"3570",2020-08-16,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",973.059735426029,180,0.0297029702970297
"3571",2020-08-16,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",973.059735426029,2728,0.45016501650165
"3572",2020-08-16,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",973.059735426029,3152,0.52013201320132
"3573",2020-08-16,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",6.19159026288313,964,1
"3574",2020-08-16,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",263.781363231486,117,0.206713780918728
"3575",2020-08-16,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",263.781363231486,449,0.793286219081272
"3576",2020-08-16,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.748642959753,96,0.0291350531107739
"3577",2020-08-16,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.748642959753,1454,0.441274658573596
"3578",2020-08-16,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.748642959753,1745,0.52959028831563
"3579",2020-08-16,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",146.638179801271,299,0.0812941816204459
"3580",2020-08-16,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",146.638179801271,3379,0.918705818379554
"3581",2020-08-16,"OCCIDENTE","N",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",28.2757804663746,1413,0.134328358208955
"3582",2020-08-16,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",28.2757804663746,7806,0.742085749595969
"3583",2020-08-16,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",28.2757804663746,1300,0.123585892195076
"3584",2020-08-16,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",119.049943324886,112,0.0471777590564448
"3585",2020-08-16,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",119.049943324886,1630,0.686604886267902
"3586",2020-08-16,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",119.049943324886,632,0.266217354675653
"3587",2020-08-17,"ANTIOQUIA","N",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.249177854691,2909,0.123724055801293
"3588",2020-08-17,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.249177854691,6059,0.257698196665533
"3589",2020-08-17,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.249177854691,8255,0.351097312010888
"3590",2020-08-17,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.249177854691,2013,0.0856158557332426
"3591",2020-08-17,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.249177854691,4276,0.181864579789044
"3592",2020-08-17,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",950.904484739686,180,0.0297029702970297
"3593",2020-08-17,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",950.904484739686,2728,0.45016501650165
"3594",2020-08-17,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",950.904484739686,3152,0.52013201320132
"3595",2020-08-17,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",6.18958557465443,964,1
"3596",2020-08-17,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",260.490537142289,117,0.206713780918728
"3597",2020-08-17,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",260.490537142289,449,0.793286219081272
"3598",2020-08-17,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.774154339728,96,0.0291350531107739
"3599",2020-08-17,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.774154339728,1454,0.441274658573596
"3600",2020-08-17,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.774154339728,1745,0.52959028831563
"3601",2020-08-17,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",0,299,0.0812941816204459
"3602",2020-08-17,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",0,3379,0.918705818379554
"3603",2020-08-17,"OCCIDENTE","N",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",28.2757804663746,1413,0.134328358208955
"3604",2020-08-17,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",28.2757804663746,7806,0.742085749595969
"3605",2020-08-17,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",28.2757804663746,1300,0.123585892195076
"3606",2020-08-17,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",117.738961584913,112,0.0471777590564448
"3607",2020-08-17,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",117.738961584913,1630,0.686604886267902
"3608",2020-08-17,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",117.738961584913,632,0.266217354675653
"3609",2020-08-18,"ANTIOQUIA","N",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.589454867975,2909,0.123724055801293
"3610",2020-08-18,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.589454867975,6059,0.257698196665533
"3611",2020-08-18,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.589454867975,8255,0.351097312010888
"3612",2020-08-18,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.589454867975,2013,0.0856158557332426
"3613",2020-08-18,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.589454867975,4276,0.181864579789044
"3614",2020-08-18,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",929.027384396956,180,0.0297029702970297
"3615",2020-08-18,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",929.027384396956,2728,0.45016501650165
"3616",2020-08-18,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",929.027384396956,3152,0.52013201320132
"3617",2020-08-18,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",6.18513249104836,964,1
"3618",2020-08-18,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",261.463967560565,117,0.206713780918728
"3619",2020-08-18,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",261.463967560565,449,0.793286219081272
"3620",2020-08-18,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.80188259619,96,0.0291350531107739
"3621",2020-08-18,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.80188259619,1454,0.441274658573596
"3622",2020-08-18,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.80188259619,1745,0.52959028831563
"3623",2020-08-18,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",0,299,0.0812941816204459
"3624",2020-08-18,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",0,3379,0.918705818379554
"3625",2020-08-18,"OCCIDENTE","N",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",27.046398706967,1413,0.134328358208955
"3626",2020-08-18,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",27.046398706967,7806,0.742085749595969
"3627",2020-08-18,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",27.046398706967,1300,0.123585892195076
"3628",2020-08-18,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",114.278793199622,112,0.0471777590564448
"3629",2020-08-18,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",114.278793199622,1630,0.686604886267902
"3630",2020-08-18,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",114.278793199622,632,0.266217354675653
"3631",2020-08-19,"ANTIOQUIA","N",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.932215066157,2909,0.123724055801293
"3632",2020-08-19,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.932215066157,6059,0.257698196665533
"3633",2020-08-19,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.932215066157,8255,0.351097312010888
"3634",2020-08-19,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.932215066157,2013,0.0856158557332426
"3635",2020-08-19,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",525.932215066157,4276,0.181864579789044
"3636",2020-08-19,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",907.534455243289,180,0.0297029702970297
"3637",2020-08-19,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",907.534455243289,2728,0.45016501650165
"3638",2020-08-19,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",907.534455243289,3152,0.52013201320132
"3639",2020-08-19,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",6.18021095260501,964,1
"3640",2020-08-19,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",257.846672303181,117,0.206713780918728
"3641",2020-08-19,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",257.846672303181,449,0.793286219081272
"3642",2020-08-19,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.831676756016,96,0.0291350531107739
"3643",2020-08-19,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.831676756016,1454,0.441274658573596
"3644",2020-08-19,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.831676756016,1745,0.52959028831563
"3645",2020-08-19,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",0,299,0.0812941816204459
"3646",2020-08-19,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",0,3379,0.918705818379554
"3647",2020-08-19,"OCCIDENTE","N",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",27.046398706967,1413,0.134328358208955
"3648",2020-08-19,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",27.046398706967,7806,0.742085749595969
"3649",2020-08-19,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",27.046398706967,1300,0.123585892195076
"3650",2020-08-19,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",111.982721657871,112,0.0471777590564448
"3651",2020-08-19,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",111.982721657871,1630,0.686604886267902
"3652",2020-08-19,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",111.982721657871,632,0.266217354675653
"3653",2020-08-20,"ANTIOQUIA","N",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.274417149511,2909,0.123724055801293
"3654",2020-08-20,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.274417149511,6059,0.257698196665533
"3655",2020-08-20,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.274417149511,8255,0.351097312010888
"3656",2020-08-20,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.274417149511,2013,0.0856158557332426
"3657",2020-08-20,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.274417149511,4276,0.181864579789044
"3658",2020-08-20,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",886.502687095272,180,0.0297029702970297
"3659",2020-08-20,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",886.502687095272,2728,0.45016501650165
"3660",2020-08-20,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",886.502687095272,3152,0.52013201320132
"3661",2020-08-20,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",6.17323663930057,964,1
"3662",2020-08-20,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",258.648263038064,117,0.206713780918728
"3663",2020-08-20,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",258.648263038064,449,0.793286219081272
"3664",2020-08-20,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.8633425387,96,0.0291350531107739
"3665",2020-08-20,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.8633425387,1454,0.441274658573596
"3666",2020-08-20,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.8633425387,1745,0.52959028831563
"3667",2020-08-20,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",0,299,0.0812941816204459
"3668",2020-08-20,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",0,3379,0.918705818379554
"3669",2020-08-20,"OCCIDENTE","N",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",27.046398706967,1413,0.134328358208955
"3670",2020-08-20,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",27.046398706967,7806,0.742085749595969
"3671",2020-08-20,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",27.046398706967,1300,0.123585892195076
"3672",2020-08-20,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",106.49639130648,112,0.0471777590564448
"3673",2020-08-20,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",106.49639130648,1630,0.686604886267902
"3674",2020-08-20,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",106.49639130648,632,0.266217354675653
"3675",2020-08-21,"ANTIOQUIA","N",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.614469258279,2909,0.123724055801293
"3676",2020-08-21,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.614469258279,6059,0.257698196665533
"3677",2020-08-21,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.614469258279,8255,0.351097312010888
"3678",2020-08-21,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.614469258279,2013,0.0856158557332426
"3679",2020-08-21,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.614469258279,4276,0.181864579789044
"3680",2020-08-21,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",866.11313555599,180,0.0297029702970297
"3681",2020-08-21,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",866.11313555599,2728,0.45016501650165
"3682",2020-08-21,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",866.11313555599,3152,0.52013201320132
"3683",2020-08-21,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",6.16525485490864,964,1
"3684",2020-08-21,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",254.719782366809,117,0.206713780918728
"3685",2020-08-21,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",254.719782366809,449,0.793286219081272
"3686",2020-08-21,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.896639274492,96,0.0291350531107739
"3687",2020-08-21,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.896639274492,1454,0.441274658573596
"3688",2020-08-21,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.896639274492,1745,0.52959028831563
"3689",2020-08-21,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",0,299,0.0812941816204459
"3690",2020-08-21,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",0,3379,0.918705818379554
"3691",2020-08-21,"OCCIDENTE","N",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",25.8170169475594,1413,0.134328358208955
"3692",2020-08-21,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",25.8170169475594,7806,0.742085749595969
"3693",2020-08-21,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"UrgenciasNocovidOccidente",25.8170169475594,1300,0.123585892195076
"3694",2020-08-21,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",106.918350246891,112,0.0471777590564448
"3695",2020-08-21,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",106.918350246891,1630,0.686604886267902
"3696",2020-08-21,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",106.918350246891,632,0.266217354675653
"3697",2020-08-22,"ANTIOQUIA","N",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.950621095277,2909,0.123724055801293
"3698",2020-08-22,"ANTIOQUIA","N",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.950621095277,6059,0.257698196665533
"3699",2020-08-22,"ANTIOQUIA","N",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.950621095277,8255,0.351097312010888
"3700",2020-08-22,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.950621095277,2013,0.0856158557332426
"3701",2020-08-22,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",526.950621095277,4276,0.181864579789044
"3702",2020-08-22,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",846.131888801162,180,0.0297029702970297
"3703",2020-08-22,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",846.131888801162,2728,0.45016501650165
"3704",2020-08-22,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",846.131888801162,3152,0.52013201320132
"3705",2020-08-22,"CENTRO","N",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"UrgenciasNocovidCentro",6.15657494890822,964,1
"3706",2020-08-22,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",485.346110003709,117,0.206713780918728
"3707",2020-08-22,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",485.346110003709,449,0.793286219081272
